3 10 F1 134 	5185.078301037	1.074e-03	3
3 12 F1 118 	5185.084003830	9.065e-03	3
3 10 F2 137 	5185.104008540	1.052e-03	2
3 15 A2 10 	5185.230781524	5.228e-03	3
3 14 E 35 	5185.493076949	5.414e-03	3
3 13 E 52 	5186.147119275	7.681e-03	3
3 14 F1 50 	5186.498429814	5.545e-03	2
3 12 F2 119 	5186.643790391	5.114e-03	8
3 14 F2 52 	5186.780650423	5.470e-03	2
3 13 F2 78 	5187.331262034	5.298e-03	7
1 27 A1 4 	5187.502364255	1.381e-02	1
3 10 E 91 	5187.663827049	1.045e-03	4
3 10 F1 135 	5187.767646870	1.074e-03	1
3 13 A1 25 	5187.936152801	5.025e-03	4
3 13 F1 79 	5187.968396758	5.132e-03	11
3 13 A2 28 	5188.012142087	5.017e-03	5
3 10 A1 47 	5188.044241165	1.055e-03	2
3 13 F2 79 	5188.050776410	4.003e-03	6
3 12 E 79 	5188.292022770	5.143e-03	5
3 13 F2 80 	5188.309047797	5.134e-03	11
3 13 E 53 	5188.332369323	5.268e-03	7
3 13 F1 80 	5188.543523282	1.614e-03	8
3 13 E 54 	5188.544546171	5.342e-03	6
3 13 A1 26 	5188.558201691	1.000e-03	3
3 13 F1 81 	5188.785249919	3.056e-03	12
3 13 F2 81 	5188.851523038	2.324e-03	13
3 14 A1 17 	5188.917779591	5.074e-03	3
3 10 F1 136 	5189.575246870	1.074e-03	1
3 12 A2 39 	5189.652754545	5.017e-03	4
3 12 F2 120 	5189.820302385	5.114e-03	9
3 10 F2 138 	5189.961889541	1.052e-03	5
3 12 F1 119 	5190.014464290	1.126e-03	6
3 14 F1 51 	5190.045753521	5.385e-03	6
3 10 A2 45 	5190.391614782	2.516e-04	1
3 14 E 36 	5190.417647044	5.671e-03	3
3 12 E 80 	5190.673391424	1.228e-03	5
4 3 A2 2 	5191.459770837	1.000e-03	5
3 14 F1 52 	5191.789500203	5.341e-03	8
3 14 A1 18 	5191.844573265	5.074e-03	4
3 10 F2 139 	5192.135325001	1.079e-03	2
3 10 E 92 	5192.228433802	1.111e-03	3
3 10 F1 137 	5192.403573863	1.111e-03	3
3 14 F2 53 	5192.594051519	5.331e-03	5
3 13 F2 82 	5193.057936581	5.231e-03	5
3 13 F1 82 	5193.571345281	5.236e-03	3
3 14 A2 17 	5193.650446240	5.179e-03	3
3 13 E 55 	5193.693255866	5.342e-03	4
3 15 E 20 	5194.095769648	6.974e-03	1
3 15 F2 29 	5194.103252558	6.612e-03	1
3 15 A2 11 	5194.118846283	5.999e-03	2
3 16 A1 5 	5194.724299424	5.330e-03	2
3 16 F1 12 	5194.757452485	5.966e-03	1
3 10 A1 48 	5194.771235506	1.055e-03	4
3 16 E 8 	5194.780097020	6.168e-03	1
3 13 A2 29 	5194.784480855	5.116e-03	3
3 10 F1 138 	5194.786080029	1.074e-03	3
3 10 E 93 	5194.791633295	1.111e-03	3
3 12 F2 121 	5194.839699753	5.114e-03	5
3 12 E 81 	5194.913685091	5.143e-03	3
4 2 A2 1 	5195.434784088	5.008e-03	2
1 27 F2 11 	5195.631943124	1.696e-02	2
3 12 A2 40 	5195.780668164	7.544e-03	2
2 21 F2 43 	5196.079542778	1.938e-02	1
3 13 F1 83 	5196.130848716	2.526e-03	9
3 12 F1 120 	5196.149746600	9.064e-03	1
4 3 F2 3 	5196.332186631	1.000e-03	9
3 14 F1 53 	5196.374079054	5.525e-03	5
3 13 E 56 	5196.417032457	7.681e-03	6
3 14 F2 54 	5196.446421062	5.463e-03	5
3 13 F2 83 	5196.517059677	5.134e-03	11
3 12 F2 122 	5196.517847268	5.114e-03	3
3 13 A1 27 	5196.687713005	7.516e-03	2
2 22 E 13 	5196.942197703	9.317e-03	1
2 22 F2 19 	5197.144272709	1.249e-02	1
3 13 A2 30 	5197.242230843	5.017e-03	6
2 22 A2 6 	5197.365601059	7.716e-03	2
3 13 F2 84 	5197.452937004	7.623e-03	9
3 13 F1 84 	5197.730660791	7.622e-03	8
3 14 A1 19 	5198.021559498	5.233e-03	3
2 22 E 14 	5198.498187276	8.046e-03	2
3 14 E 37 	5198.623336334	5.637e-03	6
4 3 F1 3 	5198.670393446	1.000e-03	6
3 14 A2 18 	5198.697067136	5.179e-03	2
3 14 F1 54 	5198.701900171	5.643e-03	4
2 22 F2 20 	5198.834514026	1.028e-02	1
4 1 A2 2 	5198.867024865	1.000e-03	3
3 13 F1 85 	5199.076371518	5.185e-03	6
3 13 A1 28 	5199.205366979	5.025e-03	5
3 12 F2 123 	5199.298981011	9.064e-03	2
3 13 E 57 	5199.375122758	7.681e-03	6
3 13 F1 86 	5199.391270532	7.622e-03	9
2 20 A1 28 	5199.584651518	7.747e-03	1
3 10 F1 139 	5199.810538473	1.072e-03	5
2 22 A2 7 	5199.971067717	9.405e-03	1
3 10 F2 140 	5199.991018241	1.052e-03	6
3 13 F2 85 	5200.065285880	7.634e-03	4
3 14 F2 55 	5200.198827803	5.509e-03	5
3 14 E 38 	5201.312818057	5.637e-03	3
3 10 E 94 	5201.519525141	1.045e-03	2
4 2 F2 4 	5201.528723917	1.000e-03	5
3 10 F2 141 	5201.561331236	1.051e-03	6
3 10 A2 46 	5201.745620083	1.002e-03	2
3 16 F2 12 	5201.869362151	5.861e-03	2
3 16 F1 13 	5201.900659936	5.998e-03	2
3 16 F2 13 	5202.061012307	5.861e-03	2
3 13 F2 86 	5202.151330777	5.134e-03	6
3 13 F1 87 	5202.163825507	5.132e-03	5
3 14 F1 55 	5202.358823955	5.486e-03	4
3 12 F1 121 	5202.364780111	9.064e-03	2
3 10 F2 142 	5202.599639300	1.051e-03	5
3 14 F2 56 	5202.638154244	5.543e-03	3
3 10 F1 140 	5202.890291471	1.058e-03	1
3 16 F1 14 	5202.905497936	5.998e-03	1
3 10 A1 49 	5203.131781780	1.072e-03	1
3 12 E 82 	5203.158610381	9.069e-03	3
3 12 A1 43 	5203.476686911	4.728e-04	3
3 13 F2 87 	5203.850382464	7.628e-03	5
4 2 F2 5 	5203.889158836	1.000e-03	5
4 2 E 3 	5204.581039615	1.000e-03	3
4 4 F2 1 	5204.903851456	1.001e-03	7
4 4 E 1 	5205.259681153	1.009e-03	4
3 13 F1 88 	5205.320382425	7.622e-03	4
4 1 F2 3 	5205.875424972	1.000e-03	2
3 14 F1 56 	5206.080802431	5.539e-03	6
3 14 F2 57 	5206.277130539	5.463e-03	6
3 12 F2 124 	5206.353673505	9.064e-03	3
3 10 E 95 	5206.423049634	1.045e-03	4
3 14 E 39 	5206.559437502	7.963e-03	3
3 10 F2 143 	5206.655060067	1.051e-03	5
3 14 F1 57 	5206.925359293	5.486e-03	5
3 13 E 58 	5206.978795083	7.732e-03	4
2 23 A2 1 	5207.150832991	7.449e-03	1
2 23 F2 1 	5207.222963005	8.775e-03	1
2 23 F1 1 	5207.324527117	8.773e-03	1
3 10 A2 47 	5207.519103006	1.002e-03	4
2 23 A1 1 	5207.543304890	8.157e-03	1
3 13 F2 88 	5207.653586254	7.656e-03	6
4 2 F1 3 	5207.762205429	1.000e-03	6
2 23 F1 2 	5207.865630446	8.773e-03	2
2 23 E 1 	5207.929252851	9.444e-03	1
4 3 F1 4 	5208.140139086	1.000e-03	10
3 13 A2 31 	5208.279353544	7.544e-03	4
2 22 F2 21 	5208.332905356	1.028e-02	1
2 23 F2 2 	5208.715565987	8.775e-03	1
2 23 F1 3 	5208.735608595	8.773e-03	1
4 3 E 2 	5208.822916523	1.000e-03	5
3 14 F2 58 	5208.982617416	7.717e-03	3
3 12 A2 41 	5208.996696217	9.009e-03	1
3 14 F1 58 	5209.035369853	7.699e-03	4
3 12 F1 122 	5209.156412611	9.064e-03	2
3 10 F2 144 	5209.451381098	1.051e-03	8
4 3 A1 1 	5209.497065636	1.000e-03	5
3 14 A1 20 	5209.941137437	7.517e-03	1
4 2 A1 2 	5210.128238049	1.000e-03	5
3 16 E 9 	5210.155822541	6.168e-03	2
3 10 F1 141 	5210.171714346	1.058e-03	3
2 23 A2 2 	5210.277755533	7.449e-03	1
2 23 F2 3 	5210.294613228	8.775e-03	1
2 23 E 2 	5210.298469959	9.696e-03	1
2 22 F1 20 	5210.500004125	9.643e-03	1
4 0 F2 2 	5210.733241972	1.000e-03	2
3 10 F1 142 	5210.985791328	1.270e-03	2
3 16 F2 14 	5211.056661818	5.861e-03	3
3 14 A2 19 	5211.653257267	5.179e-03	3
4 2 E 4 	5212.100009361	3.000e-03	2
3 12 F2 125 	5212.420225980	1.120e-03	5
3 16 A2 4 	5212.667589783	5.999e-03	1
3 14 F2 59 	5212.714770986	5.509e-03	3
2 23 F2 4 	5212.855525300	8.775e-03	1
2 23 F1 4 	5212.856004084	8.773e-03	1
3 16 E 10 	5213.060971041	6.168e-03	2
3 16 F2 15 	5213.104870902	5.904e-03	2
3 13 F1 89 	5213.184433537	2.320e-03	5
3 14 E 40 	5213.359108884	7.732e-03	2
3 14 F1 59 	5213.363594665	5.567e-03	5
3 15 A2 12 	5213.538301628	5.228e-03	2
3 15 F2 30 	5213.581276722	5.831e-03	1
2 22 A1 8 	5213.586103110	1.313e-02	1
3 15 F1 31 	5213.630036358	6.015e-03	1
3 12 E 83 	5213.672537638	5.123e-03	4
3 15 A1 11 	5213.686636548	5.239e-03	1
3 14 F2 60 	5213.965748540	5.509e-03	5
3 13 E 59 	5214.044234410	5.342e-03	4
3 14 A2 20 	5214.161433771	7.588e-03	2
3 10 A1 50 	5214.403018162	1.055e-03	3
3 12 F1 123 	5214.480633490	5.114e-03	3
3 10 F1 143 	5214.744317409	1.270e-03	2
3 13 F2 89 	5214.930796315	5.246e-03	6
3 10 E 97 	5214.939820266	9.080e-03	1
3 10 F2 145 	5214.969689805	1.079e-03	3
4 1 F1 4 	5216.053642893	1.000e-03	2
3 16 A2 5 	5216.156710435	5.338e-03	3
2 23 E 3 	5216.971363498	8.690e-03	1
2 23 F1 5 	5216.972970538	8.773e-03	1
2 23 A1 2 	5216.973996902	8.157e-03	1
4 4 F1 1 	5217.003309232	1.008e-03	6
3 13 F2 90 	5217.590917157	7.656e-03	4
3 15 F1 32 	5217.808535799	5.627e-03	2
3 15 E 21 	5218.043867568	8.011e-03	1
3 13 F1 90 	5218.215738334	7.622e-03	7
4 4 F2 2 	5218.411357336	1.001e-03	9
3 15 F2 31 	5218.463071084	5.603e-03	3
3 16 F2 16 	5218.487025894	5.825e-03	3
4 3 F1 5 	5218.645077251	1.000e-03	6
3 14 F2 61 	5219.387388650	5.543e-03	4
4 2 F1 4 	5219.556733893	1.000e-03	2
3 16 F1 15 	5219.793679602	5.834e-03	3
3 13 F1 91 	5220.149042457	7.642e-03	6
4 4 A1 1 	5220.170870700	5.008e-03	3
3 15 F1 33 	5220.450012064	7.794e-03	1
3 13 A1 29 	5220.465074653	7.550e-03	2
3 13 E 60 	5220.735390626	7.742e-03	4
3 16 A1 6 	5220.847437799	5.239e-03	3
4 4 F1 2 	5221.086055053	3.003e-03	3
3 13 F1 92 	5221.236187763	5.282e-03	7
2 22 F1 21 	5221.318998292	9.643e-03	1
4 4 E 2 	5221.554675303	3.002e-03	4
3 15 E 22 	5221.619212186	5.897e-03	2
3 14 E 41 	5221.797401054	5.884e-03	3
2 21 A1 15 	5221.936738735	1.042e-02	2
3 15 F2 32 	5221.987549534	5.665e-03	3
3 14 F1 60 	5222.022374140	5.606e-03	3
3 11 E 87 	5222.024444186	1.111e-03	4
3 11 F1 132 	5222.025672113	1.111e-03	7
3 11 A1 43 	5222.026837132	1.079e-03	5
4 4 F2 3 	5222.037152580	3.000e-03	8
3 14 A1 21 	5222.094499617	5.233e-03	2
4 3 E 3 	5222.415585918	1.000e-03	3
3 14 E 42 	5222.577972054	5.884e-03	3
2 22 E 15 	5222.606347271	1.220e-02	1
3 15 A2 13 	5222.660402945	7.654e-03	1
3 13 E 61 	5222.731032016	7.681e-03	7
3 12 F2 126 	5222.791803653	1.082e-03	3
3 14 F1 61 	5222.973662893	5.486e-03	5
3 13 F2 91 	5223.397034466	5.134e-03	7
4 3 F2 4 	5223.424056748	3.000e-03	3
4 4 A2 1 	5223.461412994	1.000e-03	3
3 12 E 84 	5223.559703944	1.150e-03	4
2 23 F2 5 	5223.781160535	1.054e-02	1
2 23 F1 6 	5223.781289481	1.054e-02	1
2 22 F2 22 	5223.895981836	1.028e-02	1
3 11 F1 133 	5223.963349886	8.142e-04	9
3 11 F2 129 	5223.978755886	8.196e-04	8
3 15 F2 33 	5224.041229433	5.603e-03	2
3 15 F1 34 	5224.178750799	5.627e-03	2
3 15 F2 34 	5224.208837514	5.603e-03	4
3 15 E 23 	5224.262269923	5.897e-03	3
3 12 F1 124 	5224.530508156	9.064e-03	3
3 13 A2 32 	5224.626252243	5.116e-03	6
3 11 E 88 	5225.068091436	1.094e-03	8
3 11 F2 130 	5225.073758270	1.083e-03	9
3 11 A2 45 	5225.090679280	1.003e-03	6
3 14 F1 62 	5225.219442696	5.486e-03	7
4 2 F2 6 	5225.373169429	1.000e-03	5
3 11 F2 131 	5225.519024165	1.079e-03	11
3 11 F1 134 	5225.594083797	1.072e-03	13
3 11 A1 44 	5225.673790184	1.003e-03	7
4 1 E 2 	5226.168201030	1.000e-03	2
3 15 F1 35 	5226.238137497	5.643e-03	2
3 15 F2 35 	5226.340686692	7.852e-03	1
3 15 E 24 	5226.397322804	5.949e-03	2
3 15 A1 12 	5226.404487089	5.233e-03	3
3 15 F1 36 	5226.422483524	7.816e-03	1
4 1 F2 4 	5226.756996517	1.000e-03	4
4 2 A2 2 	5227.215529588	5.008e-03	2
3 14 F2 62 	5227.530434455	5.509e-03	5
3 13 F2 92 	5228.155192527	5.190e-03	7
3 11 F2 132 	5228.233581638	1.610e-03	5
3 11 F1 135 	5228.240574330	1.270e-03	3
4 4 A1 2 	5228.265395841	5.008e-03	2
3 13 F1 93 	5228.547881584	5.132e-03	6
3 13 A1 30 	5229.162442225	1.463e-03	4
3 13 F1 94 	5229.272616277	4.081e-03	4
3 13 E 62 	5229.300644556	5.671e-03	2
4 3 F2 5 	5229.377407856	1.000e-03	5
3 15 F2 36 	5230.407767724	5.558e-03	4
3 15 E 25 	5230.426036424	6.072e-03	2
3 15 F1 37 	5230.432064140	5.627e-03	4
3 11 A1 45 	5231.280149072	1.079e-03	7
3 11 F1 136 	5231.311137883	1.072e-03	7
3 11 E 89 	5231.326698898	1.111e-03	4
4 4 F1 3 	5231.527572197	3.003e-03	2
3 15 F1 38 	5231.568058936	5.998e-03	1
3 17 A1 1 	5231.571201491	5.794e-03	1
3 17 F1 4 	5231.582130987	6.358e-03	1
3 15 F2 37 	5231.586520651	5.861e-03	1
3 11 F1 137 	5232.144863860	5.264e-03	4
3 11 F2 133 	5232.171618165	1.079e-03	6
3 11 A2 46 	5232.203938354	1.003e-03	4
3 11 E 90 	5232.424311266	1.111e-03	4
3 11 F1 138 	5232.424844393	1.270e-03	3
3 11 F2 134 	5232.439373326	1.079e-03	5
3 14 E 43 	5232.905526255	5.356e-03	5
4 1 F1 5 	5233.000450386	1.000e-03	3
3 14 F2 63 	5233.163941470	5.324e-03	5
4 3 F1 6 	5233.607747557	1.000e-03	5
3 14 F1 63 	5233.804132739	2.680e-03	5
3 13 A1 31 	5233.869911735	2.070e-03	7
3 13 F1 95 	5233.967262215	2.320e-03	4
3 13 E 63 	5234.019124384	5.342e-03	3
3 13 F2 93 	5234.071495629	7.634e-03	2
3 13 F1 96 	5234.071659949	7.647e-03	2
3 11 F2 135 	5234.149853406	8.947e-04	11
3 11 E 91 	5234.170319979	9.658e-04	10
3 14 A1 22 	5234.299470974	1.486e-03	3
3 11 F1 139 	5234.339711415	1.493e-03	7
4 4 F2 4 	5234.419525600	1.001e-03	8
3 14 F2 64 	5234.519622947	3.617e-03	6
3 14 F1 64 	5234.522714428	3.002e-03	5
3 14 E 44 	5234.725436651	7.732e-03	3
3 14 F2 65 	5234.868476818	5.509e-03	5
3 11 A2 47 	5235.089414618	9.009e-03	2
3 11 F2 136 	5235.132858517	9.064e-03	5
3 11 E 92 	5235.225014316	1.111e-03	6
3 14 A2 21 	5235.433511270	1.813e-03	6
3 14 F2 66 	5235.581952927	2.772e-03	5
3 14 E 45 	5235.638395014	3.371e-03	6
3 11 F1 140 	5235.772860051	1.288e-03	12
3 11 F2 137 	5235.994817120	1.104e-03	5
3 11 F1 141 	5236.485241415	1.072e-03	12
3 11 E 93 	5236.547998078	1.111e-03	9
3 11 F2 138 	5236.812080802	1.118e-03	7
3 14 F1 65 	5236.995564748	3.642e-03	5
3 14 F2 67 	5237.019128713	5.320e-03	6
4 1 A1 1 	5237.031197967	5.008e-03	1
3 12 F1 125 	5237.142661015	9.064e-03	3
3 11 A2 48 	5237.247953524	1.003e-03	8
3 14 A2 22 	5237.476802271	7.588e-03	2
3 12 E 85 	5237.606401846	9.069e-03	2
3 11 F2 139 	5237.728841504	1.079e-03	11
3 16 F1 16 	5237.769038734	5.998e-03	2
4 4 E 3 	5237.878003928	1.005e-03	8
3 16 F2 17 	5237.932943761	5.861e-03	2
3 11 F1 142 	5237.952871172	1.072e-03	13
3 12 F2 127 	5238.052370125	1.401e-03	2
3 11 A1 46 	5238.372641420	1.079e-03	5
3 11 F1 143 	5238.777463812	1.072e-03	15
3 11 E 94 	5238.833945663	9.044e-04	9
3 11 F2 140 	5239.193187375	1.079e-03	14
3 11 E 95 	5239.304191748	5.123e-03	5
3 11 F2 141 	5239.374809303	8.388e-04	16
3 11 F1 144 	5239.473070651	8.558e-04	9
4 2 E 5 	5239.517092881	1.000e-03	3
4 2 F1 5 	5239.601410464	1.000e-03	4
4 4 F2 5 	5239.702390706	1.001e-03	7
3 11 A2 49 	5240.006246160	1.003e-03	7
4 3 E 4 	5240.067724873	1.000e-03	5
3 11 F2 142 	5240.089285445	1.079e-03	9
3 11 E 96 	5240.108491792	1.451e-03	6
3 13 F2 94 	5240.359842887	5.134e-03	11
4 0 A1 2 	5240.431732967	5.008e-03	1
3 11 F2 143 	5240.581372381	2.587e-03	10
3 13 F1 97 	5240.668156952	5.132e-03	9
3 11 F1 145 	5240.713115532	4.918e-03	10
4 3 F1 7 	5240.728882422	1.000e-03	9
3 11 A1 47 	5240.831466064	3.028e-03	5
4 2 A1 3 	5241.204106596	1.000e-03	3
3 14 F2 68 	5241.283973337	5.463e-03	7
3 12 F2 128 	5241.404438232	7.642e-03	2
3 13 F1 98 	5241.860034162	7.647e-03	2
3 13 F2 95 	5241.880221629	7.634e-03	2
3 12 A2 42 	5242.017283819	7.544e-03	3
4 3 F2 6 	5242.696823865	1.000e-03	4
3 12 F2 129 	5243.028201418	7.614e-03	2
4 2 F2 7 	5243.088860812	1.000e-03	6
3 14 F1 66 	5243.108274266	5.539e-03	4
3 13 E 64 	5243.440238690	7.691e-03	4
3 13 F2 96 	5243.458410331	3.406e-03	9
3 13 A2 33 	5243.481271512	1.081e-03	8
3 12 F1 126 	5243.849996278	7.609e-03	5
3 12 E 86 	5243.927616632	7.629e-03	2
3 15 F2 38 	5244.094148661	5.910e-03	2
4 4 F1 4 	5244.098344630	1.008e-03	8
3 15 E 26 	5244.146853152	6.168e-03	4
3 15 F1 39 	5244.207552163	6.358e-03	2
3 14 A1 23 	5244.486755074	5.123e-03	2
2 21 F2 49 	5244.957543755	1.123e-02	1
4 5 A2 1 	5245.096638469	1.000e-03	6
3 13 E 65 	5245.408261311	7.742e-03	3
3 13 F1 99 	5245.434081025	7.709e-03	3
1 26 F2 31 	5245.472511124	1.696e-02	2
3 13 F2 97 	5245.514118104	7.687e-03	2
3 12 F1 127 	5245.545934348	7.609e-03	4
4 5 F2 1 	5245.852172060	1.008e-03	8
4 3 A2 3 	5245.949521019	3.000e-03	1
4 1 F1 6 	5245.973242362	1.000e-03	4
3 13 E 66 	5245.993598016	5.268e-03	7
3 13 A1 32 	5246.098048068	7.516e-03	3
3 13 F1 100 	5246.100944580	5.132e-03	7
2 21 F1 50 	5246.251545901	9.643e-03	1
3 13 E 67 	5246.297488813	2.773e-03	7
2 21 A1 16 	5246.461655235	1.042e-02	2
4 5 F1 1 	5246.548817457	1.009e-03	7
3 13 F2 98 	5246.587521108	2.522e-03	11
2 21 F1 51 	5246.917211901	9.643e-03	1
3 12 A1 44 	5247.042671035	7.511e-03	2
3 15 A1 13 	5247.066411357	5.330e-03	1
4 3 F2 7 	5247.384001353	1.000e-03	6
4 1 E 3 	5247.706971047	1.000e-03	3
3 13 A2 34 	5247.948071851	2.128e-03	7
3 15 F1 40 	5247.967286953	6.358e-03	3
4 4 A1 3 	5248.337744362	1.000e-03	4
4 3 F1 8 	5248.383625103	1.000e-03	8
3 13 F2 99 	5248.489552347	2.743e-03	9
3 13 F1 101 	5248.530596856	3.216e-03	8
3 13 A1 33 	5248.579795126	5.408e-03	3
3 12 F1 128 	5249.105582192	7.609e-03	3
3 12 F2 130 	5249.356878899	9.064e-03	2
3 12 E 87 	5249.982881328	5.123e-03	4
3 12 A1 45 	5250.181209642	5.017e-03	3
3 13 A2 35 	5250.460402676	5.017e-03	6
4 4 E 4 	5250.901228705	1.005e-03	5
4 3 A1 2 	5250.913910983	1.000e-03	2
3 12 F2 131 	5251.104072074	5.114e-03	4
3 13 F2 100 	5251.197473758	7.661e-03	8
3 16 E 11 	5251.263647020	6.168e-03	1
3 15 A2 14 	5251.431534783	5.999e-03	1
3 13 F2 101 	5251.563289236	2.743e-03	8
3 13 E 68 	5251.650979695	7.732e-03	3
3 16 F1 17 	5251.682373512	5.966e-03	4
3 13 F1 102 	5251.775087044	7.655e-03	5
3 15 F2 40 	5252.172424934	6.356e-03	2
3 13 F1 103 	5252.211503283	5.132e-03	11
3 13 F1 104 	5252.301596489	7.655e-03	9
3 13 F2 102 	5252.531219712	9.075e-03	3
3 13 A2 36 	5252.545946482	7.578e-03	3
3 16 A1 7 	5252.575320754	5.239e-03	3
3 13 E 69 	5252.735057451	9.135e-03	1
3 12 F1 129 	5252.849848267	5.114e-03	6
3 13 A1 34 	5252.979790067	7.550e-03	4
3 12 E 88 	5253.434318523	5.123e-03	3
3 13 F1 105 	5253.608746767	7.655e-03	6
3 11 F1 146 	5253.719336567	1.111e-03	8
3 11 E 97 	5253.804039937	1.111e-03	7
3 16 F2 18 	5253.816993161	5.910e-03	2
3 11 F2 144 	5253.819234441	1.079e-03	6
3 11 A2 50 	5253.836293625	1.003e-03	4
3 13 F1 106 	5253.986989068	9.074e-03	6
3 13 F2 103 	5254.092652083	7.656e-03	6
3 13 A1 35 	5254.106010349	9.014e-03	2
3 11 F1 147 	5254.118909939	1.072e-03	5
3 13 F2 104 	5254.149123746	7.656e-03	8
3 11 F2 145 	5254.155921100	1.118e-03	4
3 13 A2 37 	5254.587123583	7.578e-03	2
3 11 E 98 	5254.787366332	5.023e-03	2
3 11 F1 148 	5254.789350792	5.023e-03	2
3 11 A1 48 	5254.797276894	1.079e-03	5
3 13 F2 105 	5254.842956794	2.316e-03	11
3 13 F1 107 	5254.915829872	2.140e-03	8
4 4 F1 5 	5255.706871700	1.008e-03	9
3 16 E 12 	5256.164996472	6.681e-03	1
3 13 F1 108 	5256.316179532	7.675e-03	2
3 16 F2 19 	5256.601139309	6.356e-03	1
3 12 F1 130 	5256.693348878	9.064e-03	7
3 13 E 70 	5256.754441143	7.742e-03	4
4 3 F1 9 	5256.845444557	1.000e-03	7
3 16 F1 18 	5256.974414179	5.834e-03	3
3 13 A2 38 	5257.065665464	1.459e-03	6
4 5 F1 2 	5257.217661765	3.003e-03	3
3 13 F2 106 	5257.388391549	7.671e-03	6
3 12 F2 132 	5257.468849669	5.114e-03	7
4 4 F2 6 	5257.641999790	1.000e-03	6
3 16 E 13 	5257.699906791	6.168e-03	3
2 22 F1 22 	5257.962503736	1.082e-02	1
3 12 A1 46 	5258.242466561	5.017e-03	3
3 13 F2 107 	5258.316242262	5.429e-03	9
4 4 A2 2 	5258.394836334	1.000e-03	3
3 13 E 71 	5258.586450422	7.732e-03	6
3 13 F1 109 	5258.827237232	7.816e-03	2
4 3 E 5 	5258.933572793	1.000e-03	5
3 13 E 72 	5259.012048632	5.268e-03	9
3 13 F2 108 	5259.033280701	7.661e-03	5
4 4 F1 6 	5259.083830934	1.008e-03	8
3 13 A1 36 	5259.212585788	7.550e-03	3
3 16 F1 19 	5259.399045000	5.834e-03	4
3 12 A2 43 	5259.404848308	9.009e-03	2
3 13 F1 110 	5259.857169995	4.938e-03	14
3 12 F1 131 	5260.162009383	5.114e-03	5
4 2 F1 6 	5260.297286410	1.000e-03	5
3 16 F2 20 	5260.752196776	5.831e-03	3
3 13 A1 37 	5260.796095423	2.061e-03	7
3 12 F2 133 	5260.967727292	5.114e-03	4
2 22 F2 24 	5261.135675711	1.670e-02	2
2 21 F1 52 	5261.253116080	1.375e-02	1
3 14 F1 67 	5261.339954463	5.486e-03	4
3 14 F2 69 	5261.522375253	7.749e-03	2
3 13 A2 39 	5261.539392020	9.009e-03	1
3 13 F1 111 	5261.611697242	7.700e-03	5
4 5 E 1 	5261.758295176	1.005e-03	8
3 13 F2 109 	5261.805583146	7.702e-03	2
4 5 A1 1 	5261.840487727	1.001e-03	6
3 13 F1 112 	5261.850698161	5.132e-03	8
4 3 F2 8 	5261.951354462	3.000e-03	4
3 13 E 73 	5261.968968643	5.224e-03	7
3 16 A2 7 	5262.034812261	5.338e-03	2
3 13 E 74 	5262.037131763	9.126e-03	4
4 2 F2 8 	5262.055206998	1.000e-03	2
4 4 F2 7 	5262.490105616	1.000e-03	9
4 5 F1 3 	5262.990985500	1.281e-03	10
3 16 F2 21 	5263.457026651	5.861e-03	1
2 22 A2 8 	5263.536597614	7.579e-03	2
3 13 F1 113 	5263.554109257	7.700e-03	4
2 22 F2 25 	5263.597211415	7.998e-03	2
3 13 F2 110 	5263.608955934	7.656e-03	4
2 22 E 17 	5263.644179823	1.033e-02	2
3 13 E 75 	5263.695422451	9.135e-03	1
3 16 F1 20 	5263.893082762	5.998e-03	2
3 12 F2 134 	5263.909643194	9.064e-03	3
3 12 E 89 	5264.428962824	9.069e-03	4
3 13 F2 111 	5264.848535631	7.656e-03	7
4 1 F1 7 	5264.910254600	5.217e-03	1
3 12 F1 132 	5265.091614409	9.064e-03	4
3 12 A2 44 	5265.130633597	9.073e-03	1
4 5 E 2 	5265.376551857	1.006e-03	7
4 5 F2 2 	5265.449391320	3.003e-03	4
3 12 F2 135 	5265.478334813	9.064e-03	3
3 14 E 46 	5265.530239237	5.884e-03	5
2 22 F1 24 	5265.550683324	1.082e-02	2
4 2 E 6 	5265.631654030	1.000e-03	2
3 14 F2 70 	5265.649318499	5.463e-03	5
3 12 F1 133 	5266.113068313	9.064e-03	3
2 22 F2 26 	5266.203692227	1.083e-02	2
3 13 F1 114 	5266.206357268	5.132e-03	8
3 14 F1 68 	5266.579924245	5.549e-03	6
3 12 F2 136 	5266.600759899	9.064e-03	2
3 12 E 91 	5266.604542637	9.069e-03	3
3 12 F1 134 	5266.709501069	5.114e-03	6
4 2 F1 7 	5266.856543775	1.000e-03	6
3 13 E 76 	5267.236849628	5.268e-03	8
3 12 F1 135 	5267.343641490	9.064e-03	3
3 13 F2 112 	5267.539110879	5.231e-03	8
3 12 A1 47 	5267.792133617	9.009e-03	1
2 22 A1 9 	5267.873227679	1.313e-02	1
2 22 F1 25 	5268.117085792	1.071e-02	2
2 22 E 18 	5268.419889133	1.316e-02	1
3 12 F2 137 	5268.686335648	9.157e-03	1
4 4 E 5 	5268.798571279	3.002e-03	5
3 12 A2 45 	5268.841961808	9.009e-03	2
3 12 E 92 	5268.995000368	9.080e-03	3
4 5 F2 3 	5269.212063368	1.024e-03	6
3 12 F1 136 	5269.381397721	1.121e-03	5
3 14 A2 23 	5269.810535615	5.179e-03	3
